,data_index,title,cluster
2001,2001,United Airlines Bans Dozens of Pet Breeds From Cargo Hold,2
2002,2002,"Delta, United latest major companies to cut ties with the NRA",1
2003,2003,All the Amenities Airlines are Offering for Healthier Flights,2
2004,2004,Peacock blocked from boarding Newark flight bought from Jupiter family,2
2005,2005,"- Los Angeles to Barcelona, Spain for only $388 roundtrip",0
2006,2006,"Tituss Burgess, Andrea Martin, Lea Salonga, and More to Take the Stage at BROADWAY BACKWARDS",0
2007,2007,"Seattle to Geneva, Switzerland for only $370 roundtrip",0
2008,2008,Airline Optimization Startup Volantio Raises Series B From Global Aviation Giants,0
2009,2009,United's Bad Week With Travelling Pets,2
2010,2010,United Grounds Passenger Who Demanded That Her Peacock Fly With Her As A Comfort Animal,6
2011,2011,"Nigerian Woman & her Children kicked off United flight after White Man complained she was ""Pungent""",2
2012,2012,Micronesian United Airlines workers at DIA lead an increasingly blustery union battle,2
2013,2013,Woman with emotional support peacock denied seats on United flight,6
2014,2014,Puppy dies on United Airlines flight after owner told to put him in the overhead compartment,7
2015,2015,1 killed after charter bus carrying 46 plunges down Alabama ravine,0
2016,2016,"Would you bid 420,000 miles to see a parked plane? These frequent-fliers did",0
2017,2017,"Washington DC to Tokyo, Japan & Ho Chi Minh City, Vietnam for only $679 roundtrip",0
2018,2018,United Airlines to ban 25 dog and cat breeds,2
2019,2019,Dog Dies After United Airlines Attendant Put Him In Overhead Locker During Flight,7
2020,2020,This is why your small business needs social media management,0
2021,2021,Dog Dies on United Airlines Flight After Being Forced to Ride in Overhead Bin,7
2022,2022,United Airlines Passengers Captured Wild Moment Plane Engine Started to Fall Apart,2
2023,2023,Pets have been dying on United Airlines flights for years,2
2024,2024,Emanuel gets key victory in council approval of O'Hare overhaul,4
2025,2025,"WTF?! Another MAJOR dog mishap, but at least United didn't kill this one",7
2026,2026,- Los Angeles to the Dominican Republic for only $366 roundtrip,0
2027,2027,‘Outlander’ actor Graham McTavish says United crew made jokes about dogs on his flight,2
2028,2028,Tips to help keep your animal safe on a plane,2
2029,2029,The Real Reason United Airlines Just Told Flight Attendants to Improve Their Personal Grooming (According to Flight Attendants),2
2030,2030,"United Airlines Has Gotten Rid of Tomato Juice, and Customers Are Freaking Out",2
2031,2031,"Delta, United Airlines Latest Major Companies To Cut Ties With NRA",1
2032,2032,Dog dies after being stored overhead during United flight,7
2033,2033,"Check Out Photos From STARS IN THE ALLEY, Including Performances by DEAR EVAN HANSEN, SPONGEBOB, and More",0
2034,2034,U.S. to Toronto from $202 Round-Trip,0
2035,2035,- Boston to Miami (& vice versa) for only $111 roundtrip,0
2036,2036,"- Non-stop from Chicago to Beijing, China for only $476 roundtrip",0
2037,2037,United Airlines Changes Its Pet Policy After Kokito's Death,7
2038,2038,Tony-Winning Costume Designer Winnie Holzman to Be Honored at At The Actors Fund's Tony Awards Viewing Party,0
2039,2039,Family of dog who died on United flight speak out,7
2040,2040,"US cities to Merida, Mexico for only $234 roundtrip",0
2041,2041,"How Companies in Crisis, Like Uber and United Airlines, Can Change Culture",0
2042,2042,"United Airlines engine disintegrates over Pacific, forcing emergency landing",2
2043,2043,Groundbreaking Research In North Texas Seeks Cure For ALS,0
2044,2044,"NRA, Florida face backlash after Parkland school shooting",0
2045,2045,United Airlines to issue special pet carrier tags after dog's death,7
2046,2046,An Awful Lot of Pets Are Dying on United Airlines Flights,2
2047,2047,United Airlines suspends pets as cargo while program is reviewed,2
2048,2048,United Airlines Re-Routes Plane After Third Dog-Related Mishap of the Week,0
2049,2049,"Singapore Airlines set for non-stop flights to New York, Los Angeles",0
2050,2050,Why is it so hard to get the airline seat assignment you want?,2
2051,2051,Japan Airlines Pilot Arrested at Heathrow Airport for Being Drunk,4
2052,2052,"Engine falls apart in midair during United flight, triggering emergency landing",2
2053,2053,Bus offering refuge to Windsor's homeless is seized by police ahead of Harry and Meghan's wedding,0
2054,2054,Nigerian woman sues US airline for ejecting her over body odour,0
2055,2055,CEO Roundtable: Singapore Airlines CEO Goh Choon Phong,0
2056,2056,The Year Everything Changed by Phillipa McGuinness,0
2057,2057,Here's What United Airlines Did When a Team USA Figure Skater Wanted to Take Her Family to the Olympics in Korea,2
2058,2058,Puppy dies on 3-hour United flight from Texas after owner is told to put it in the overhead bin,7
2059,2059,Best US airline revealed,2
2060,2060,Vladimir Soloviev's New Documentary Interview With Putin Now Available -- Sott.net,0
2061,2061,Only 7% of K-12 teachers want to carry guns in the classroom,0
2062,2062,U.S. House approves bill to reauthorize federal aviation agency,0
2063,2063,Road Warrior: Dublin Airport ranked top in Ireland and UK,4
2064,2064,Another dog loaded onto wrong United Airlines flight • Pet Rescue Report,0
2065,2065,The Health 202: Trump will propose executing drug dealers. But only in some already legal cases.,0
2066,2066,United Airlines accounted for a third of animal deaths on U.S. flights in last 5 years,1
2067,2067,Delta and United join companies cutting ties with NRA,0
2068,2068,"Delta Air Lines Employee Curses at Customer (Yes, While Customer Is Filming Him)",1
2069,2069,Will Digital Transformation Create or Eliminate Enterprise IT Jobs?,0
2070,2070,Fedex says stopping discounts for NRA members would be 'discrimination',0
2071,2071,United mistakenly flies Kansas family's dog to Japan,7
2072,2072,CitiBank Announces It Will Force New Gun Control Rules On Its Customers,0
2073,2073,IAG invests in startup Volantio from its Hangar 51 accelerator programme,0
2074,2074,Flight Attendant Salary & Benefits Explained,0
2075,2075,Google Flights Now Uses Machine Learning to Predict Flight Delays,0
2076,2076,More dogs die on United Airlines than on any other airline. Here’s why.,7
2077,2077,United Airlines Suspends 'Animal Shipments' After Dog Dies In Overhead Cabin,7
2078,2078,"3 Steps to Get Clean, Structured Data You Trust",0
2079,2079,NRA criticises companies for severing links,0
2080,2080,Dog Dies after United Flight Attendant Forces Family to Store Pet in Overhead Bin,7
2081,2081,Plane Flying From Rome to Chicago Lands in Ireland Over Bomb Alert,0
2082,2082,"- New York to Dublin or Shannon, Ireland from only $329 roundtrip",0
2083,2083,Flight diverts to Shannon after bomb scare,0
2084,2084,IATA’s other imbalance is the lack of LCCs,0
2085,2085,Student Claims Spirit Airlines Forced Her To Drown ‘Emotional Support’ Hamster,6
2086,2086,IndiGo president Aditya Ghosh to exit airline on July 31,0
2087,2087,FedEx tries clearing air about NRA/Jeni’s conflict,0
2088,2088,Police searching for man who taped himself killing puppy and threatening family • Pet Rescue Report,0
2089,2089,American Airlines Is Not Prioritizing Launching Very Long Flights,0
2090,2090,About the Little Girl and the Dog Bite on Southwest Airlines,0
2091,2091,Dog Died Midflight in an Overhead Bin — Yet Another Outrage in the Air,7
2092,2092,China urged to lower legal age for marriage,0
2093,2093,New Record Set for Fastest 10K Ever Run on U.S. Soil,0
2094,2094,The World's Best Companies Offer Workplace Flexibility and Yours Should Too,0
2095,2095,New Footage Shows Air Canada Near Miss at SFO,3
2096,2096,"New Mexico Road Trip: UFOs, Ghost Towns & Music",0
2097,2097,"United Airlines at fault in dog’s death, brand reputation crashes again",7
2098,2098,"‘Bumped’ passenger gets $10,000 travel voucher from United",2
2099,2099,United CEO Oscar Munoz Sends Off Team USA at San Francisco Gate Celebration,2
2100,2100,New York Senator Calls for Criminal Investigation into United Airlines Dog Death and Introduces 'Kokito's Law',7
2101,2101,Op-Ed: Alaska Airlines Is On Track To Becoming A Top Tier Player,0
2102,2102,Should your startup get branded t-shirts? Why founders love them or hate them,0
2103,2103,United Airlines doesn’t want to creep you out with its next app,2
2104,2104,Foreign intelligence and Strava’s ‘global heatmap’,0
2105,2105,"Massive storm expected to clobber Chicago, Detroit, Milwaukee with up to a foot of snow",0
2106,2106,The Fundamentals of Different Frequent Flyer Programs,0
2107,2107,United Airlines mistakenly flies Kansas City-bound dog to Japan,7
2108,2108,Young dog doused in chemicals found hiding in a garden • Pet Rescue Report,0
2109,2109,DEVELOPING: Puppy Dies After United Airlines Flight Attendant Made Owner Put it in an Overhead Bin,7
2110,2110,"Flight attendants say they regularly face groping, lewd comments from passengers",0
2111,2111,This Is The Safest Way To Travel With Your Cat On A Plane,0
2112,2112,These dog and cat breeds are banned from United Airlines' cargo holds,2
2113,2113,"When flying with your pet, going the proper route can come with a steep cost",2
2114,2114,"- Non-stop from Los Angeles to Cancun, Mexico for only $238 roundtrip",0
2115,2115,How a disgraced United Airlines chief influenced Cathay Pacific,0
2116,2116,Personalization Is the Next Big Step in Corporate Travel,0
2117,2117,Passengers film plane engine hanging loose after in-flight explosion,0
2118,2118,How much should an airline pay for bumping a passenger? Now you can have your say,0
2119,2119,United's first 737 Max receives swoop livery,5
2120,2120,"In an Eye-Opening Move, This World-Famous Airline Wants to Introduce Bigger Planes on Shorter Routes",2
2121,2121,Delta & United Airlines Cut Ties With NRA Following School Shooting,0
2122,2122,"United Airlines Unveils New Pet Policy, Bans More Than 40 Breeds from Travel",2
2123,2123,United Airlines Plans to Change Pet Policy Following Dog's Death in Overhead Bin,7
2124,2124,O’Hare employee proud that sons are entering the ‘family business’,0
2125,2125,United Airlines flight lands in Hawaii after engine cover comes off,2
2126,2126,"Dallas to Santa Barbara $156 Round-Trip, Year Round Travel",0
2127,2127,"Western US Cities to Port of Spain, Trinidad & Tobago Starting at $398 Round-Trip",0
2128,2128,"For the third year in a row, United Airlines has the most pet deaths",2
2129,2129,United hit with racial discrimination suit for removing African woman from flight,0
2130,2130,Trump turned Pennsylvania race into 'essentially a tie',0
2131,2131,How Will Brands Support Consumers in 2023?,0
2132,2132,Celebrity Beach Houses -- Guess Whose!,0
2133,2133,"Mary Frances Fagan dies at 63; spokeswoman for American Airlines, two governors",0
2134,2134,Bipartisan pair of senators file WOOFF Act after United Airlines dog death,7
2135,2135,Dog found dead on Delta Air Lines layover,1
2136,2136,Why Not Connect Dots In Aviation Aftermarket?,2
2137,2137,Pet dog dies after being shut in plane's overhead locker,7
2138,2138,This Pomeranian Was Found Dead On A Delta Flight Last Month And His Owner Still Doesn't Know What Happened,0
2139,2139,United flight aborts takeoff at Phoenix airport,4
2140,2140,Nigerian Woman Kicked Off U.S. Plane for 'Smelling' Sues Airline,0
2141,2141,China shuns U.S. request for talks on airline website...,0
2142,2142,Illinois Politicians Turn the Tables on Zuckerberg,0
2143,2143,"- Non-stop from Los Angeles to Lihue, Hawaii (& vice versa) for only $367 roundtrip",0
2144,2144,Three Key Reasons to Invest in Brand Marketing,0
2145,2145,Airlines Drop NRA Affiliation As Group Responds To Boycott,0
2146,2146,"NUTJOB Flushes Her ""Emotional Support Hamster"" Down The Toilet – Blames Spirit Airlines",6
2147,2147,Flying with a dog? You might want to check out United's new list of banned breeds,0
2148,2148,Ye dil maange no ‘mor’? United Airlines ‘grounds’ peacock for not meeting guidelines,2
2149,2149,United to issue bright bag tags to customers with pets after dog death,7
2150,2150,Why Does Congress Act Immediately on Pet Safety… but Not Gun Control?,0
2151,2151,Silicon Valley can’t ignore the gun control debate after the YouTube shooting,0
2152,2152,More Questions Raised About Law Enforcement’s Response To Florida School Shooting,0
2153,2153,NY State Senator Introduces Bill to Guarantee Protection of Companion Animals on Flights,0
2154,2154,"Goldman, IBM report earnings — What you need to know in markets on Tuesday",0
2155,2155,Young — college basketball’s No. 1 attraction — makes his Texas tour stop,0
2156,2156,Gun owners: These companies don't want your business,0
2157,2157,Storm to clobber U.S. Midwest with snow and frigid temperatures,0
2158,2158,French court rules man who had sex with 11-year-old girl must face rape charge,0
2159,2159,US-bound plane diverts to Shannon Airport after 'note relating to bomb threat' found,4
2160,2160,"- Toronto, Canada to Austin, Texas for only $273 CAD roundtrip",0
